REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,Pines Compressor Station,1009833,10999 Springridge-Greenwood Rd.,32.37479,-93.916459,Shreveport,CADDO,LA,71129,"Access Midstream Partners, L.P (100%);",27074,C
2014,Pratt Industries,1006994,10429 Richard Pratt Dr.,32.373184,-93.640754,Shreveport,CADDO,LA,71115,PRATT INDUSTRIES USA (100%);,107122,C
2014,UOP.LLC SHREVEPORT,1000629,8725 OLD MOORINGSPORT RD,32.61591,-93.92273,SHREVEPORT,CADDO,LA,71120,"HONEYWELL INTERNATIONAL, INC (100%);",38028,C
2014,Ardagh Glass Inc.,1000021,4241 HIGHWAY 563,32.543572,-92.766871,SIMSBORO,LINCOLN PARISH,LA,71275,ARDAGH HOLDINGS USA INC (100%);,97469,"C,N"
2014,ROSEBURG FOREST PRODUCTS - LOUISIANA PARTICLEBOARD,1002130,486 DURAFLAKE RD,32.536822,-92.757742,SIMSBORO,LINCOLN PARISH,LA,71275,Roseburg Forest Products (100%);,40931,C
2014,Midstates - Dequincy Prod Fields,1010164,17593 Hwy 389,30.475434,-93.494409,Singer,BEAUREGARD,LA,70660,"MIDSTATES PETROLEUM COMPANY, LLC (100%);",80718,W
2014,COLONIAL LANDFILL,1002510,5328 HIGHWAY 70,30.148414,-90.874105,SORRENTO,ASCENSION PARISH,LA,70778,"REPUBLIC SERVICES, INC (100%);",47547,HH
2014,TENSAS PARISH LANDFILL,1002140,,31.988313,-91.267801,ST JOSEPH,Tensas,LA,71366,IESI LA LANDFILL CORP (100%);,50976,HH
2014,ST ROSE FACILITY,1005496,REF/27009 RIVER RD,30.008331,-90.327783,ST ROSE,SAINT CHARLES,LA,70087,Equilon Enterprises LLC dba Shell Oil Products US (100%);,106968,"C,MM,Y"
2014,"SNG Station 5110 Toca, LA",1001852,2400 BAYOU RD,29.867382,-89.830553,ST. BERNARD,SAINT BERNARD,LA,70085,"El Paso Pipeline Partners, L.P. (100%);",58291,"C,W"
2014,Toca Gas Processing Plant,1004727,2300  Bayou Road,29.86595,-89.83355,St. Bernard,SAINT BERNARD,LA,70085,"Enterprise Gas Processing, LLC (64.52%);DCP MIDSTREAM, LP (1.14%);W & T Offshore, Inc.  (0.038%);Targa Midstream Services, L.P.  (10.2875%);APACHE CORP (12.31%);Hilcorp Energy Company (1.39%);Enterprise Products Operationg, LLC (0.5232%);Exxon Mobil Production Company (8.52%);Noble Energy, Inc (1.275%);",103520,"C,W"
2014,Willow Glen,1007294,2605 HIGHWAY 75,30.2743,-91.1164,ST. GABRIEL,Iberville,LA,70776,ENTERGY CORP (100%);,628811,"C,D"
2014,AMERICAS STYRENICS LLC - ST JAMES PLANT,1001962,9901 HWY 18,30.08013,-90.916,ST. JAMES,SAINT JAMES,LA,70086,"Chevron Phillips Chemical Company, LLC (50%);Trinseo (50%);",618522,C
2014,Mosaic Faustina Facility,1009795,9959 Highway 18,30.08348,-90.91376,St. James,ST. JAMES PARISH,LA,70086,The Mosaic Company (100%);,1014127,"C,G"
2014,Coughlin Power Station,1001603,2180 ST LANDRY HWY,30.8442,-92.2606,ST. LANDRY,Evangeline,LA,71367,CLECO CORP (100%);,683632,D
2014,ANGUS CHEMICAL CO,1002263,350 LOUISIANA HIGHWAY 2,32.692737,-92.081484,STERLINGTON,OUACHITA,LA,71280,THE DOW CHEMICAL CO (100%);,93786,"C,V"
2014,Gulf Crossing Pipeline - Sterlington Station,1004734,1476 Keystone Rd.,32.67155,-92.08936,STERLINGTON,OUACHITA,LA,71280,LOEWS CORP (100%);,13568,"C,W"
2014,Ouachita Plant,1000826,350 HARVEY GREGG RD,32.7056,-92.0697,STERLINGTON,Ouachita,LA,71280,ENTERGY CORP (100%);,1325598,"C,D"
2014,Perryville Power Station,1007305,11140 HWY 165 N,32.6914,-92.0192,STERLINGTON,Ouachita,LA,71280,ENTERGY CORP (100%);,1298535,"C,D"
2014,Sterlington,1007152,101 Boardman Ave.,32.7047,-92.0792,STERLINGTON,Ouachita,LA,71280,ENTERGY CORP (100%);,7100,D
2014,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,1002389,2 MI S,30.182611,-93.322809,SULPHUR,CALCASIEU,LA,70665,PDV HOLDING INC (100%);,4792825,"C,MM,Y"
2014,Calcasieu Plant,1001342,1519 DAVISON ROAD,30.1603,-93.3458,SULPHUR,Calcasieu,LA,70665,ENTERGY CORP (100%);,105955,"C,D"
2014,FIRESTONE POLYMERS - LAKE CHARLES FACILITY,1007548,1801 HWY 108 East,30.186144,-93.331209,SULPHUR,CALCASIEU,LA,70665,Firestone Polymers LLC (100%);,96754,C
2014,GRACE DAVISON,1003857,1800 DAVISON ROAD,30.156194,-93.339443,SULPHUR,CALCASIEU,LA,70665,W.R. Grace & Co.-Conn. (100%);,127959,C
2014,"Praxair, Inc.",1002608,4451 HWY 108 S,30.139164,-93.526936,Sulphur,CALCASIEU,LA,70664,"Praxair, Inc (100%);",592846,P
2014,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,1005848,1920 PAK TANK RD.,30.147688,-93.335266,SULPHUR,CALCASIEU,LA,70665,RAIN CII CARBON LLC (100%);,243747,C
2014,Targa Downstream LLC - Lake Charles LPG Fractionator,1004620,1399 Davison Rd,30.158611,-93.347778,Sulphur,CALCASIEU,LA,70665,Targa Resources Corporation (100%);,35500,"C,NN,W"
2014,WESTLAKE PETROCHEMICALS LP - ETHYLENE MANUFACTURING COMPLEX (PETRO I/PETRO II),1003655,900 EAST HWY 108,30.179916,-93.359229,SULPHUR,CALCASIEU,LA,70665,WESTLAKE CHEMICAL CORP (100%);,2102927,"C,X"
2014,WESTLAKE POLYMERS LP - POLYETHYLENE I & II PLANTS,1003654,3525 CITIES SERVICE HWY,30.200235,-93.327656,SULPHUR,CALCASIEU,LA,70665,WESTLAKE CHEMICAL CORP (100%);,30327,C
2014,WESTLAKE STYRENE LLC - STYRENE MONOMER PRODUCTION FACILITY,1005564,900 HWY 108,30.18139,-93.35889,SULPHUR,CALCASIEU,LA,70664,WESTLAKE CHEMICAL CORP (100%);,126212,C
2014,WOODLAND HILLS LANDFILL,1004560,2500 Hwy 108 South,30.21284,-93.32553,Sulphur,CALCASIEU,LA,70663,"REPUBLIC SERVICES, INC (100%);",9287,HH
2014,St Charles Operations (Taft/Star) Union Carbide Corp,1007031,355 LA HWY 3142 (GATE 1),29.987341,-90.445067,TAFT,SAINT CHARLES,LA,70057,THE DOW CHEMICAL CO (100%);,2905740,"C,X"
2014,Gulf South Pipeline - Tallulah Station,1004946,589 Gulf South Compressor Station Rd.,32.39598,-91.173699,Tallulah,MADISON,LA,71282,LOEWS CORP (100%);,122034,"C,W"
2014,Mosaic Uncle Sam Facility,1009794,7250 Highway 44,30.038534,-90.801205,Uncle Sam,SAINT JAMES,LA,70792,The Mosaic Company (100%);,106544,"C,Z"
2014,"EPL Oil & Gas, Inc. - East Bay Central Facility",1002779,,29.0548,-89.3064,Venice,Plaquemines,LA,70091,"Energy XXI GOM, LLC (100%);",87152,C
2014,Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,1565 Tidewater Rd,29.238103,-89.386139,Venice,PLAQUEMINES,LA,70091,Targa Resources Corporation (100%);,200070,"C,W"
2014,CABOT CORP - VILLE PLATTE PLANT,1004791,2066 CABOT ROAD,30.7492,-92.2532,VILLE PLATTE,EVANGELINE,LA,70586,CABOT CORP (100%);,284454,"C,X"
2014,Midstates - Pine Prairie Prod Fields,1010306,1215 Rockpit Road,30.750613,-92.433717,Ville Platte,EVANGELINE,LA,70586,"MIDSTATES PETROLEUM COMPANY, LLC (100%);",0,
2014,Pine Prairie Energy Center,1003092,1680 Ambrose Rd.,30.74537,-92.43245,Ville Platte,EVANGELINE,LA,70586,"Plains All American Pipeline, GP (100%);",50572,"C,W"
2014,"TGP Station 47 West Monroe, LA",1001853,200 WORTHEY RD,32.554898,-92.183112,W. MONROE,OUACHITA,LA,71291,"Kinder Morgan Energy Partners, L.P. (100%);",41871,"C,W"
2014,Cornerstone Chemical Company,1004570,10800 River Road,29.958889,-90.270472,Waggaman,JEFFERSON,LA,70094,H.I.G. BBC Holdings Corporation (100%);,334543,"C,X"
2014,WASTE MANAGEMENT OF LA LLC - WOODSIDE SANITARY LANDFILL & RECYCLING CENTER,1007797,29340 WOODSIDE DR,30.497611,-90.828821,WALKER,LIVINGSTON,LA,70785,WASTE MANAGEMENT INC (100%);,19852,"C,HH"
2014,ST LANDRY PARISH LANDFILL,1006238,417 SOLID WASTE RD,30.6833,-92.060059,WASHINGTON,ST. LANDRY PARISH,LA,70589,St. Landry Parish Waste Disposal District (100%);,48061,HH
2014,TRANSCO STATION 54,1007048,3149 LOUISIANA HWY 10,30.671703,-92.125385,WASHINGTON,SAINT LANDRY,LA,70589,"WILLIAMS PARTNERS, LP (100%);",36166,"C,W"
2014,JEFFERSON DAVIS PARISH LANDFILL,1002476,16547 LANDFILL ROAD,30.27081,-92.86694,WELSH,JEFFERSON DAVIS,LA,70591,Jefferson Parish Davis Landfill (100%);,52833,HH
2014,GRAPHIC PACKAGING INTERNATIONAL INC - WEST MONROE MILL #31,1000602,1000 JONESBORO RD HWY 34,32.483198,-92.152243,WEST MONROE,OUACHITA,LA,71292,Graphic Packaging Holding Company (100%);,257958,"AA,C"
2014,Gulf South Pipeline - Vixen Station,1004736,115 Lucas Wyatt Rd.,32.311838,-92.268272,West Monroe,OUACHITA,LA,71292,LOEWS CORP (100%);,17431,"C,W"
2014,West Monroe Station,1008375,309 Worthy Rd.,32.55844,-92.18585,West Monroe,OUACHITA,LA,71291,"Texas Eastern Transmission, L.P. (100%);",9947,"C,W"
2014,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,1003013,102 TROUSDALE RD,30.237362,-93.285908,WESTLAKE,CALCASIEU,LA,70669,AIR PRODUCTS & CHEMICALS INC (100%);,871911,P
2014,Eagle US 2 LLC,1008459,1300 PPG Drive,30.221,-93.2826,WESTLAKE,Calcasieu,LA,70669,Axiall Corporation (83%);RS CO GEN (17%);,2843695,"C,D,X"
2014,Equistar Chemicals LP,1006814,4101 Hwy 108 South,30.193916,-93.321347,Westlake,CALCASIEU,LA,70669,LYONDELLBASELL (100%);,97732,C
2014,GEORGIA GULF LAKE CHARLES LLC - VCM PLANT,1007750,1600 VCM PLANT ROAD,30.252222,-93.284444,WESTLAKE,CALCASIEU,LA,70669,GEORGIA GULF CORP (100%);,69933,"C,X"
2014,LOUISIANA PIGMENT CO LP,1004127,3300 BAYOU D\INDE RD,30.196389,-93.306944,WESTLAKE,CALCASIEU,LA,70669,"Tioxide Americas LLC (50%);KRONOS Louisiana, Inc. (50%);",266455,"C,EE"
2014,Nelson Industrial Steam Company,1000513,3500 Houston River Road,30.2861,-93.2917,Westlake,Calcasieu,LA,70669,NELSON INDUSTRIAL STEAM CO (100%);,1741839,"C,D"
2014,PHILLIPS 66 CO - LAKE CHARLES REFINERY,1006012,2200 OLD SPANISH TRAIL,30.242155,-93.274386,WESTLAKE,CALCASIEU,LA,70669,Phillips 66 (100%);,1584268,"C,MM,Y"
2014,"PPG Industries, Inc",1010877,3150 Pete Manena Rd,30.230982,-93.292406,Westlake,CALCASIEU,LA,70669,PPG INDUSTRIES INC (100%);,108633,"C,U"
2014,R S Nelson,1001602,3500 HOUSTON RIVER ROAD,30.2861,-93.2917,WESTLAKE,Calcasieu,LA,70669,"EAST TEXAS ELECTRIC COOPERATIVE, INC (4.1%);Sam Rayburn G&T  (4.5%);ENTERGY CORP (91.4%);",3536257,"C,D"
2014,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,1005823,2201 OLD SPANISH TRAIL,30.241902,-93.274446,WESTLAKE,CALCASIEU,LA,70669,SASOL CHEMICALS (USA) LLC (100%);,808304,"C,X"
2014,TETRA CHEMICALS/LAKE CHARLES PLANT,1006023,1100 PPG DRIVE,30.232727,-93.2859,WESTLAKE,CALCASIEU,LA,70669,TETRA TECHNOLOGIES INC (100%);,0,
2014,Ninemile Point,1001606,1617 RIVER ROAD,29.9472,-90.1458,WESTWEGO,Jefferson,LA,70094,ENTERGY CORP (100%);,2429350,"C,D"
2014,"SNG Station 5010 White Castle, LA",1001855,33480 HWY 405,30.19714,-91.10277,WHITE CASTLE,IBERVILLE PARISH,LA,70788,"El Paso Pipeline Partners, L.P. (100%);",56607,"C,W"
2014,CANNISNIA CMP STN,1005936,,32.2173,-93.5408,WILLIAMS,Red River,LA,71019,"ENERGY TRANSFER PARTNERS, LP (100%);",1904,"C,W"
2014,Clear Lake Amine Plant,1003475,211 Yearwood Road,32.239218,-93.520564,Williams,CADDO,LA,71052,"ENABLE MIDSTREAM PARTNERS, LP (100%);",261690,"C,W"
2014,Texas Gas Transmission - Youngsville Station,1003720,4443 VEROT SCHOOL RD,30.08741,-92.02953,YOUNGSVILLE,LAFAYETTE,LA,70592,LOEWS CORP (100%);,56545,"C,W"
2014,Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,1901 Florissant Hwy,29.7583,-95.36808,Yscloskey,HARRIS COUNTY,LA,70085,Targa Resources Corporation (100%);,0,W
2014,EBR NORTH LANDFILL,1005493,16001 SAMUELS RD,30.59802,-91.22691,ZACHARY,EAST BATON ROUGE PARISH,LA,70791,City of Baton Rouge/Parish of East Baton Rouge - Public Works Department (100%);,64309,HH
2014,FLORIDA GAS TRANSMISSION COMPANY - ZACHARY,1003192,8406 LOWER ZACHARY ROAD,30.6327,-91.1171,ZACHARY,EAST BATON ROUGE,LA,70791,"Kinder Morgan (50%);ENERGY TRANSFER PARTNERS, LP (50%);",30072,"C,W"
2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,1006975,1000 WEST MOUNT PLEASANT ROAD,30.650644,-91.281167,ZACHARY,EAST BATON ROUGE,LA,70791,KOCH INDUSTRIES INC (100%);,1034026,"AA,C,PP,TT"
2014,SPECIALTY MINERALS,1000056,260 COLUMBIA STREET,42.6432,-73.1135,ADAMS,BERKSHIRE,MA,1220,MINERALS TECHNOLOGIES INC (100%);,127960,"C,S"
2014,BONDI ISLAND LANDFILL,1007948,,42.09104,-72.59748,AGAWAM,Hampden,MA,1001,City of Springfield Department of Public Works (100%);,17433,HH
2014,Berkshire Power,1001298,36 MOYLAN LANE,42.0476,-72.6478,AGAWAM,Hampden,MA,1001,"EIF Berkshire Holdings, LLC (100%);",476934,"C,D"
2014,COVANTA SPRINGFIELD LLC,1004865,188 M ST,42.090524,-72.590858,AGAWAM,HAMPDEN,MA,1001,COVANTA HOLDINGS CORP (100%);,43535,C
2014,TGP Station 261 Agawam,1010498,1615 Suffield St,42.0336,-72.63679,Agawam,HAMPDEN COUNTY,MA,1001,"Kinder Morgan Energy Partners, L.P.  (100%);",43581,"C,W"
2014,UMASS PHYSICAL PLANT BUILDING,1005136,360 CAMPUS CENTER WAY,42.389978,-72.537008,AMHERST,HAMPSHIRE,MA,1003,UNIVERSITY OF MASSACHUSETTS (100%);,113707,C
2014,Pfizer,1004343,1 BURTT RD.,42.61442,-71.16983,ANDOVER,ESSEX COUNTY,MA,1810,"PFIZER, INC (100%);",45507,C
2014,MARTONE LANDFILL & GAS GENERATING FACILITY,1003587,99 BARRE DEPOT RD,42.38749,-72.07935,BARRE,WORCESTER COUNTY,MA,1005,WASTE MANAGEMENT INC (100%);,10554,"C,HH"
2014,"ANP Bellingham Energy Company, LLC",1006864,155 MAPLE ST,42.1113,-71.4529,BELLINGHAM,Norfolk,MA,2019,"GDF SUEZ Energy Generation NA, Inc. (100%);",908802,"C,D"
2014,Bellingham,1001207,92 DEPOT ST,42.0925,-71.4833,BELLINGHAM,Norfolk,MA,2019,"NORTHEAST ENERGY ASSOCIATES, LP (100%);",195948,D
2014,"ANP Blackstone Energy Company, LLC",1006657,204 ELM ST,42.0575,-71.5172,BLACKSTONE,Worcester,MA,1504,"GDF SUEZ Energy Generation NA, Inc. (100%);",837574,"C,D"
2014,Boston University,1002274,120 Ashford Street,42.3541,-71.12201,Boston,SUFFOLK COUNTY,MA,2134,Trustees of Boston University (100%);,49319,C
2014,GARDNER STREET LANDFILL,1005466,GARDNER STREET WEST ROXBURY,42.277914,-71.173505,BOSTON,SUFFOLK,MA,2201,City of Boston (100%);,0,
2014,GILLETTE CO,1002497,1 GILLETTE PARK,42.34512,-71.05441,BOSTON,SUFFOLK,MA,2127,PROCTER & GAMBLE (100%);,55398,C
2014,Kneeland Station,1000092,165 KNEELAND ST,42.35,-71.0583,BOSTON,Suffolk,MA,2111,"Veolia Environnement North America Operations, Inc (100%);",102397,C
2014,MEDICAL AREA TOTAL ENERGY PLANT,1000580,474 BROOKLINE AVE,42.336667,-71.108333,BOSTON,SUFFOLK,MA,2215,"MAYFLOWER ENERGY PARTNERS, LLC (100%);",239147,C
2014,NORTHEASTERN UNIVERSITY,1005277,360 HUNTINGTON AVENUE,42.337948,-71.090443,BOSTON,SUFFOLK,MA,2115,Northeastern University (100%);,31160,C
2014,NSTAR Electric Company,1009897,800 Boylston Street,42.34751,-71.08135,Boston,SUFFOLK COUNTY,MA,2199,NORTHEAST UTILITIES (100%);,8532,DD
2014,BOURNE LANDFILL,1004958,201 MACARTHUR BOULEVARD (RT 28),41.731171,-70.583757,BOURNE,BARNSTABLE,MA,2532,Town of Bourne (100%);,16127,HH
2014,Potter,1000665,150 POTTER ROAD,42.235,-70.9672,BRAINTREE,Norfolk,MA,2184,BRAINTREE ELECTRIC LIGHT DEPARTMENT (100%);,46289,"C,D"
2014,BIOGEN IDEC MA INC,1000383,14 CAMBRIDGE CENTER,42.36779,-71.07418,CAMBRIDGE,MIDDLESEX,MA,2142,BIOGEN IDEC INC (100%);,31908,C
2014,Kendall Square,1000657,265 FIRST ST,42.3633,-71.0792,CAMBRIDGE,Middlesex,MA,2142,"Kendall Green Energy Holdings, LLC (100%);",765370,"C,D"
2014,MIT Central Utility Plant,1001289,59 VASSAR ST,42.3611,-71.0934,CAMBRIDGE,Middlesex,MA,2139,MASSACHUSETTS INSTITUTE OF TECHNOLOGY (100%);,145000,C
2014,"The President & Fellows of Harvard College, Cambridge/Allston Campus",1007553,46 Blackstone Street,42.36376,-71.11539,CAMBRIDGE,MIDDLESEX COUNTY,MA,2138,"The President & Fellows of Harvard College, Harvard University (100%);",0,
2014,The President and Fellows of Harvard University (Cambridge Allston Blackstone),1000656,46 Blackstone Street,42.3636,-71.1161,Cambridge,Middlesex,MA,2139,"The President & Fellows of Harvard College, Harvard University (100%);",69798,C
2014,Carver-Marion-Wareham Landfill,1005715,118 Federal Road,41.808204,-70.725689,Carver,PLYMOUTH,MA,2330,CARVER-MARION-WAREHAM (CMW) REGIONAL REFUSE DISPOSAL DISTRICT (100%);,48728,"C,HH"
2014,Mystic,1000653,173 ALFORD ST,42.3917,-71.0667,CHARLESTOWN,Middlesex,MA,2129,Exelon Corporation  (100%);,845869,"C,D"
2014,Millennium Power Partners,1001307,10 SHERWOOD LANE,42.1127,-72.0152,CHARLTON,Worcester,MA,1507,MACHGEN LLC (100%);,696697,"C,D"
2014,TGP Station 264 Charlton,1009333,196 Carpenter Hill Rd,42.1218,-72.0021,Charlton,WORCESTER,MA,1507,"Kinder Morgan Energy Partners, L.P. (100%);",30691,"C,W"
2014,CHICOPEE SANITARY LANDFILL,1007669,161 NEW LOMBARD ROAD,42.16698,-72.54248,CHICOPEE,HAMPDEN COUNTY,MA,1020,WASTE MANAGEMENT INC (100%);,30178,"C,HH"
2014,Dartmouth Power,1009167,1 ENERGY RD.,41.6728,-70.9989,DARTMOUTH,Bristol,MA,2747,Dartmouth Power Associates L.P. (100%);,68407,"C,D"
2014,Dighton,1001294,1450 SOMERSET AVE,41.8312,-71.1239,DIGHTON,Bristol,MA,2715,EQUIPOWER RESOURCES CORP (100%);,379555,D
2014,MASSPORT LOGAN AIRPORT,1006452,ONE HARBORSIDE DRIVE,42.36812,-71.00941,EAST BOSTON,SUFFOLK,MA,2128,MASSACHUSETTS PORT AUTHORITY (100%);,27360,C
2014,EAST BRIDGEWATER LANDFILL,1004556,234 THATCHER ST,42.06418,-70.979535,EAST BRIDGEWATER,PLYMOUTH,MA,2333,"REPUBLIC SERVICES, INC (100%);",5280,HH
2014,ERVING PAPER MILLS INC,1005037,97 EAST MAIN STREET,42.60008,-72.37838,ERVING,FRANKLIN,MA,1344,"ERVING INDUSTRIES, INC. (100%);",20769,C
2014,DISTRIGAS OF MASSACHUSETTS LLC,1003769,18 ROVER ST,42.393109,-71.064636,EVERETT,MIDDLESEX,MA,2149,GDF SUEZ North America (100%);,18065,"C,W"
2014,FALL RIVER LANDFILL,1007547,1080 AIRPORT ROAD,41.7524,-71.1052,FALL RIVER,BRISTOL,MA,2720,"REPUBLIC SERVICES, INC (100%);",19616,"C,HH"
2014,LIBERTY UTILITIES - MASSACHUSETTS,1005481,P.O. Box 911,41.70219,-71.16346,FALL RIVER,BRISTOL COUNTY,MA,2722,LIBERTY UTILITIES (NEW ENGLAND NATURAL GAS COMPANY) CORP (100%);,31281,"NN,W"
2014,NEWARK AMERICA,1005970,100 NEWARK WAY,42.560572,-71.849629,FITCHBURG,WORCESTER,MA,1420,THE NEWARK GROUP INC (100%);,30947,C
2014,West Street Landfill,1003393,744 West Street,42.5872,-72.0247,Gardner,WORCESTER,MA,1440,City of Gardner (100%);,0,
2014,GRANBY SANITARY LANDFILL,1007685,11 NEW LUDLOW ROAD,42.227281,-72.547189,GRANBY,HAMPSHIRE,MA,1033,WASTE MANAGEMENT INC (100%);,4797,HH
2014,HALIFAX LANDFILL,1007550,27 LAUREL STREET,41.9923,-70.89789,HALIFAX,PLYMOUTH,MA,2338,"REPUBLIC SERVICES, INC (100%);",1235,HH
2014,U S AIR FORCE HANSCOM AFB,1006872,"66 ABG/CE, 120 Grenier Street",42.46528,-71.27642,HANSCOM AFB,MIDDLESEX,MA,1731,U.S. Government (100%);,31655,C
2014,HARDWICK LANDFILL,1005379,1270 Patrill Hollow Rd.,42.330019,-72.242324,Hardwick,HAMPSHIRE,MA,1037,"CASELLA WASTE SYSTEMS, INC (100%);",0,
2014,COVANTA HAVERHILL INC,1005179,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX,MA,1835,COVANTA HOLDINGS CORP (100%);,238507,C
2014,HAVERHILL LANDFILL,1005213,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX,MA,1835,COVANTA HOLDINGS CORP (100%);,18390,"C,HH"
2014,Mount Tom,1000659,200 NORTHAMPTON,42.2814,-72.6053,HOLYOKE,Hampden,MA,1040,"GDF Suez Energy Generation NA, Inc.  (100%);",8886,"C,D"
2014,"Intel Massachusetts, Inc.",1009856,75 Reed Road,42.38369,-71.55338,Hudson,MIDDLESEX COUNTY,MA,1749,INTEL CORP (100%);,64642,"C,I"
2014,MASSPOWER,1007435,750 WORCESTER ST,42.156,-72.5292,INDIAN ORCHARD,Hampden,MA,1151,EQUIPOWER RESOURCES CORP (100%);,350268,"C,D"
2014,POLARTEC LLC,1007405,46 STAFFORD ST,42.71592,-71.18082,LAWRENCE,ESSEX COUNTY,MA,1841,"Polartec, LLC (100%);",24123,C
2014,OLDCASTLE STONE PRODUCTS,1005473,110 MARBLE ST,42.30072,-73.25099,LEE,BERKSHIRE COUNTY,MA,1238,Oldcastle Lawn and Garden (100%);,28934,"C,S"
2014,L'Energia Energy Center,1001279,2 TANNER ST,42.6308,-71.3133,LOWELL,Middlesex,MA,1852,"TANNER STREET GENERATION, LLC (100%);",48010,"C,D"
2014,Lowell Cogeneration Company,1001230,282 WESTERN AVE,42.64,-71.323,LOWELL,Middlesex,MA,1851,"LOWELL COGENERATION CO, LP (100%);",0,
2014,Stony Brook,1001021,327 MOODY ST,42.1977,-72.5103,LUDLOW,Hampden,MA,1056,"Village of Lyndonville, Vermont (0.44%);MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC CO (90.76%);Green Mountain Power Corporation (8.8%);",121482,"C,D"
2014,General Electric Aviation,1001200,1000 WESTERN AVE,42.45,-70.9739,LYNN,Essex,MA,1910,GENERAL ELECTRIC CO (GE CO) (100%);,83730,C
2014,Medway Station,1000655,9 SUMMER ST,42.1364,-71.4478,MEDWAY,Norfolk,MA,2053,EXELON CORP (100%);,13589,D
2014,Middleborough Gas & Electric Department,1000388,32 South Main St.,41.89119,-70.91031,Middleborough,PLYMOUTH COUNTY,MA,2346,Middleborough Gas and  Electric Department (100%);,1760,"NN,W"
2014,Middleborough Landfill,1010391,207 Plympton Street,41.9257,-70.83147,Middleborough,PLYMOUTH COUNTY,MA,2346,WASTE MANAGEMENT INC (100%);,36095,"C,HH"
2014,Ardagh Glass Inc.,1000006,1 NATIONAL STREET,42.127451,-71.513599,MILFORD,WORCESTER,MA,1757,ARDAGH HOLDINGS USA INC (100%);,42314,"C,N"
2014,"Milford Power, LLC",1006775,108 NATIONAL ST,42.1292,-71.5122,MILFORD,Worcester,MA,1757,"GDF SUEZ Energy North America, Inc. (100%);",206317,"C,D"
2014,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER,MA,1527,Energy Capitol Partners LLC (100%);,209381,C
2014,CRAPO HILL LANDFILL,1005039,300 SAMUEL BARNET BLVD,41.724511,-70.98475,New Bedford,BRISTOL,MA,2745,Greater New Bedford Regional Refuse Management District (100%);,0,
2014,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX,MA,1845,Energy Capitol Partners LLC (100%);,194342,C
2014,Wyman-Gordon Company,1004817,244 Worcester Street,42.229565,-71.727977,North Grafton,WORCESTER,MA,1536,PRECISION CASTPARTS CORP (100%);,51019,C
2014,NORTHAMPTON LANDFILL,1002593,170 GLENDALE RD,42.29417,-72.71649,NORTHAMPTON,HAMPSHIRE COUNTY,MA,1060,City of Northampton Massachusetts (100%);,55032,"C,HH"
2014,"Rousselot Peabody, Inc.",1001068,227 WASHINGTON ST.,42.521667,-70.939444,PEABODY,ESSEX,MA,1960,"Rousselot, Inc. (100%);",44274,C
2014,Waters River,1000666,58 R PULASKI ST,42.5428,-70.9236,PEABODY,Essex,MA,1960,Peabody Municipal Light Plant (100%);,8514,"C,D"
2014,COVANTA PITTSFIELD LLC,1004797,500 HUBBARD AVENUE,42.468401,-73.194143,PITTSFIELD,BERKSHIRE,MA,1201,COVANTA HOLDINGS CORP (100%);,27830,C
2014,Pittsfield Generating,1005731,235 MERRILL ROAD,42.4564,-73.2181,PITTSFIELD,Berkshire,MA,1201,"Maxim Power (USA), Inc. [Registered Agent: The Corporation Trust Company of Nevada] (99%);PurEnergy, LLC (1%);",75066,"C,D"
2014,PLAINVILLE LANDFILL,1004557,14 BELCHER STREET,42.039162,-71.29993,PLAINVILLE,NORFOLK,MA,2762,"REPUBLIC SERVICES, INC (100%);",4490,"C,HH"
2014,RANDOLPH LANDFILL,1007947,,42.1778755,-71.0786972,RANDOLPH,Norfolk,MA,2368,"REPUBLIC SERVICES, INC (100%);",15134,HH
2014,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,141 CRANBERRY HIGHWAY ROUTE 28,41.8023,-70.7875,ROCHESTER,PLYMOUTH,MA,2770,ArkMass (10%);COVANTA HOLDINGS CORP (90%);,376001,C
2014,Salem Harbor Station,1000661,24 FORT AVE,42.5267,-70.8792,SALEM,Essex,MA,1970,Footprint Power Salem Harbor Operations LLC (100%);,277700,D
